"edad","ingreso_total","nivel_estudio","tamaño_hogar"
23,3956967,4,2
41,4202563,2,2
19,4677570,3,4
31,4227192,2,6
56,2765433,2,3
67,4209188,4,2
47,3535160,4,2
65,4525958,2,5
39,4171247,3,6
39,4801261,5,2
33,4292548,4,5
75,3245495,5,5
78,3539823,3,5
27,4595390,2,5
37,3090347,4,1
74,2950180,4,6
37,3926476,2,6
56,3702330,4,2
60,5321011,4,4
48,4328156,2,4
28,2649605,2,1
55,3287493,5,3
33,4529782,3,4
29,4092508,4,2
58,2870123,3,4
64,4078207,3,1
68,5397805,5,2
50,2551697,5,1
36,4032424,3,6
37,4377777,5,1
43,3893736,1,6
75,3167555,4,2
69,4387009,3,3
32,3697501,4,2
59,3660131,5,1
48,4620039,1,1
52,2781915,5,3
53,3681532,2,3
80,3006657,3,3
39,3568025,3,6
61,3485642,5,1
36,4315210,1,6
76,3872728,3,5
65,3720877,1,5
47,3188683,2,3
58,4922720,5,5
79,3782490,2,4
43,5114345,3,2
38,2875946,3,4
24,4122340,2,1
39,3042026,1,1
36,3252447,1,6
26,4710085,2,4
26,5241254,1,1
22,3549628,2,6
28,3608491,2,3
61,4840154,4,6
20,2818455,5,4
47,4798166,3,5
22,2472398,4,4
54,4723122,4,1
53,4307336,5,2
62,3324815,1,5
66,3845732,5,3
48,2974108,2,4
74,5174747,2,2
18,3895887,4,2
31,3948760,5,5
78,5064125,4,3
28,4660676,3,4
77,4014213,4,5
69,5228037,4,3
55,4329868,2,5
53,4489700,5,3
77,2889897,4,2
52,3940204,3,2
66,5206768,2,1
45,3364365,2,5
47,2977716,5,6
73,3660843,5,3
48,3543180,5,2
63,4451803,5,6
55,3036801,1,2
38,4528558,3,2
23,3466031,5,6
56,3888787,1,1
22,3184614,1,3
76,4249519,5,6
62,4274585,5,6
54,4795503,1,5
42,3920761,5,4
40,4203756,5,3
77,3986975,1,5
63,3417518,4,6
62,3588315,3,6
58,3649863,4,3
75,4230570,5,6
23,4179158,4,6
36,4165037,5,5
59,3959496,3,4
31,4840190,4,3
46,5304618,4,2
41,4771920,1,2
37,6292606,3,1
49,3855674,5,3
21,3737158,4,6
71,3067646,1,4
23,3818329,1,5
35,3918109,2,1
49,3624350,4,6
76,5400417,2,6
60,4527337,3,3
18,2245486,3,5
48,4192426,2,4
68,4219566,5,4
51,4695357,4,2
63,3638085,2,2
44,4546998,5,2
41,4779916,1,4
77,3757976,1,3
47,4142878,4,6
28,4506658,2,5
64,4581511,5,1
73,3943451,3,6
75,4307736,2,6
74,4877619,2,6
80,5563970,4,2
55,4019742,2,5
29,2914742,4,3
66,2612745,1,6
77,3709854,1,3
18,5061359,1,1
67,3893573,4,1
74,4124696,3,5
44,3927176,2,1
27,3099951,1,1
59,4667956,2,3
25,4252189,3,5
65,3689353,5,1
39,3445801,5,6
25,3739592,4,4
68,5876769,2,4
57,2647778,5,3
70,4500335,4,3
56,5186432,2,2
69,3986780,2,5
51,3939780,5,2
47,4472001,1,5
37,3942022,4,1
31,4227928,5,4
62,3702405,4,3
31,2712629,5,3
50,3656317,4,5
60,4349970,1,4
26,3482217,1,5
72,3931971,2,6
67,3231011,5,5
63,3943418,5,2
62,3844434,2,6
26,3679107,4,2
44,4245993,5,2
74,3273215,4,6
73,3627758,4,2
64,3685040,5,6
51,4023565,3,6
72,2999933,2,1
69,3437208,2,3
60,4350114,3,5
38,4688895,2,2
68,3524050,4,1
59,3386446,5,2
49,2337170,1,3
30,4350363,5,3
25,3143160,5,4
79,4081611,4,2
21,3032809,4,3
62,4446475,1,2
71,4631753,2,6
32,4229806,1,2
63,4606452,3,6
78,3412094,1,2
18,4541903,1,4
31,4287321,2,3
53,3595025,4,5
41,4769184,1,4
22,2991708,1,3
19,3727563,5,3
72,4395904,1,6
63,3693548,1,3
46,4997542,5,4
56,4459684,5,2
18,5216780,4,5
50,4347343,1,5
57,2996709,3,3
80,2795295,5,4
59,4118971,1,4
31,6195128,1,2
40,3365594,1,6
75,2519072,2,3
67,4982389,4,5
35,3158410,5,3
68,4296832,5,6
37,3784592,2,5
52,4022013,5,3
70,4620945,5,3
67,3561380,5,6
31,4328782,1,1
23,4767121,4,4
78,3982082,4,6
72,5223620,3,6
34,4687992,2,1
52,4464091,5,4
43,3704884,3,3
64,5244897,3,2
72,4491311,2,4
46,4518432,5,3
26,5405825,2,3
76,4025897,1,5
61,5113506,4,3
20,3246456,5,1
55,4286516,4,3
62,4237353,2,3
21,4142390,5,4
39,4055097,4,4
22,3490293,1,3
22,4376514,4,1
29,4451709,3,6
49,4691974,2,2
23,2745332,1,3
49,4025823,4,3
27,4827892,1,1
40,5775910,2,2
32,5029599,2,5
39,4564169,5,6
47,4243085,3,2
34,3906363,3,1
52,2720321,3,2
38,2211230,5,6
63,3375434,3,1
19,3947534,2,3
29,3743495,1,3
18,3496382,1,1
35,3989236,5,6
57,2968374,1,3
54,4365190,2,3
42,4572297,2,3
36,3861680,4,5
71,2448857,5,4
79,4096334,5,4
20,3931919,2,6
19,4849434,5,5
25,4263544,1,3
50,4782985,3,2
49,4118693,2,2
66,3784048,1,3
19,3852972,3,4
26,4430987,1,5
45,4799340,3,5
63,3956128,2,5
19,4668586,5,4
58,3179149,3,5
55,2869310,3,6
26,3457027,4,1
59,5215052,2,1
35,3702634,2,1
47,4376812,1,2
68,3928337,3,1
31,4971493,3,6
42,5440288,4,3
19,2690606,5,4
33,4923771,5,1
35,4328427,1,6
59,4306013,3,6
65,4147407,4,1
65,3158844,4,4
51,3812237,5,6
77,2815570,3,4
43,5122193,5,1
72,2750492,4,2
51,3023104,5,6
77,3290833,1,1
22,3085569,1,1
77,4068951,5,4
72,3351881,4,5
29,3109802,1,5
72,4002033,5,4
29,4250784,1,6
56,4104172,3,5
52,3585737,2,6
65,5245095,2,2
49,4470467,4,1
30,2984087,5,5
48,3166291,3,5
19,4601546,5,2
61,5541910,5,2
52,3630110,1,2
75,4674478,4,5
60,3438465,4,4
30,3088988,3,3
61,4126015,2,3
53,3054622,4,1
51,2368700,5,1
49,5069782,5,1
43,3314181,2,1
31,3756623,2,5
60,2688587,5,2
42,4053820,1,1
20,4213792,3,1
47,4350572,3,2
66,3776389,5,4
19,3687968,5,2
68,3848751,3,3
70,3845847,5,1
58,3884067,5,1
70,5852847,5,3
59,4764574,4,2
40,5049712,5,3
23,4144902,1,2
42,4743784,2,6
24,3957991,1,3
37,3586458,2,1
30,4004744,2,4
68,2813551,4,1
68,4191398,2,4
33,4225214,1,4
21,3970444,3,5
78,2909007,3,4
37,3684725,4,5
54,3385005,1,6
48,2531119,1,5
55,4223489,2,3
44,3818328,3,4
41,3609714,2,1
44,3067707,5,3
79,1902165,3,3
74,2290764,5,5
76,3727150,2,3
71,3277100,3,4
41,2118293,3,2
69,3558326,4,6
62,4124865,3,3
49,2551244,4,1
43,3878549,1,6
46,3454131,1,5
73,4442651,4,2
20,3440159,3,5
49,4276515,4,4
59,3442077,3,4
31,4288905,2,3
24,3088950,2,2
38,3729892,5,1
80,4584082,4,2
24,4392631,1,2
58,4577441,4,2
59,2913898,1,3
44,3791214,4,6
49,4101510,2,2
66,2710490,4,6
38,4066674,2,1
72,4332649,4,2
64,3071079,5,2
53,3711258,2,6
49,4838205,1,6
70,4480005,1,1
69,4992002,4,1
29,4112696,4,2
21,3840365,4,5
34,4050566,4,5
71,2430356,2,6
77,3897078,5,4
57,4300620,2,6
52,3717507,1,4
48,4241317,4,3
68,4028882,4,6
54,4767306,3,3
29,5301743,2,6
43,2641259,4,3
77,4818639,2,3
39,4184555,2,3
58,3597562,5,6
21,2399388,2,5
32,3810910,4,1
39,4060665,1,5
54,4541117,1,4
55,3520694,1,3
72,2880706,4,3
30,2917476,4,2
61,4735894,5,4
63,1611314,4,2
41,3722399,5,6
45,4440251,4,1
47,3620231,5,2
26,5366432,5,2
19,5387849,5,5
57,4121429,3,3
30,4212951,5,3
46,4261820,3,4
50,3183258,3,5
56,3073946,2,3
76,3186719,3,6
55,3921770,3,1
57,3882043,4,2
58,4632012,4,6
38,3339459,4,5
65,2899369,3,3
47,4219832,4,5
39,4438403,4,2
59,3648506,5,3
49,2670007,1,6
67,5019767,2,4
64,2273374,3,4
52,5470067,5,5
37,3378431,5,2
54,4255422,2,4
64,5360064,4,6
49,3999775,1,2
39,3822358,5,4
65,2796785,5,5
44,4780700,4,1
65,4021953,4,2
68,2437141,3,3
43,4317188,2,5
23,4573406,5,4
35,4822142,5,1
61,4691046,4,5
65,4203290,1,6
51,4029100,4,6
65,4795095,4,6
54,2273257,2,5
56,3927928,3,3
56,3609751,3,6
75,3160860,5,2
39,3509514,2,4
32,3754673,3,4
58,5528284,4,6
33,2813513,2,5
22,2501292,2,1
47,3685135,2,4
56,3419644,5,6
75,3084694,4,4
46,4412725,5,5
30,4603786,3,5
40,2777847,2,6
51,3424137,1,6
78,2812739,2,1
69,3415139,1,2
42,3344280,4,5
52,5291574,4,1
41,4450747,3,6
43,2876029,4,3
26,3610975,5,6
37,4262032,1,3
51,3879009,3,4
20,3217873,1,4
32,4896350,3,3
46,3706391,3,4
31,4564230,3,6
45,4807988,4,1
56,3955915,2,2
46,4209192,5,6
49,6418042,5,4
59,3659787,1,5
24,4105063,4,3
64,3870837,5,4
35,3662333,2,1
47,4403089,4,1
40,3560914,3,1
22,3528521,4,6
24,3648690,5,1
54,5044558,1,5
23,4024352,1,6
73,3459463,3,1
20,4295739,5,1
33,5147434,2,2
70,4418717,1,5
26,4513484,1,6
55,3643100,5,3
71,3303295,5,1
34,3845761,4,4
65,3379032,2,6
51,3343508,1,5
58,3906127,2,6
32,3791168,5,2
63,5041237,4,6
62,4327901,5,3
58,3755722,3,4
78,5693127,2,5
50,3266843,1,5
78,4945838,4,3
54,3850435,4,6
63,3071775,1,4
37,3362987,2,3
55,4082196,4,2
74,4040149,5,3
32,3735218,2,1
43,4056878,5,1
72,4700273,4,3
40,3712037,1,4
24,4159142,3,1
18,4372933,1,6
68,4223551,5,1
48,3624604,1,5
72,3445676,2,5
43,3664666,5,6
44,2960713,4,1
40,3871001,2,5
22,3834935,5,3
67,4856590,5,2
25,5124262,1,4
60,2439961,3,4
19,4598963,3,2
78,4032861,4,5
64,3111833,2,3
60,4902776,5,1
56,3941077,5,1
60,3997442,2,3
57,3376366,5,6
44,5375173,4,2
67,3700350,1,4
68,4658578,5,3
41,4309769,2,1
38,3260963,4,5
49,6090197,1,2
72,2857918,1,4
18,3347076,4,6
35,5232698,3,5
29,3942437,3,6
53,4536074,3,6
46,3062097,2,4
33,3940836,2,1
52,4781715,1,2
22,3599040,5,5
56,3803714,1,1
30,3811289,1,5
71,4093895,4,6
75,2977518,3,1
39,3834191,4,5
69,5094665,2,2
31,4160892,1,3
56,4062086,2,5
45,4784677,2,3
23,3488216,1,3
34,3323084,4,4
49,4865168,5,3
27,5043442,3,1
61,6092153,1,5
44,3970167,1,2
39,4446336,1,6
24,3233361,3,4
63,3824100,5,2
67,3794582,2,4
68,4447087,5,3
54,4195450,5,1
40,3909924,4,3
74,4140594,4,6
72,3772049,2,3
35,3449766,5,2
70,3942271,4,6
63,3757432,3,3
25,2792500,5,1
24,4583294,2,3
56,2968317,5,1
29,4757692,5,5
56,4273496,4,1
27,2394266,3,2
21,3255989,4,2
30,4594869,1,1
56,3928767,4,6
52,3457543,5,3
70,5279228,3,5
46,3856975,2,5
65,3486785,4,5
69,2768091,3,6
39,3535526,3,6
32,3809091,5,2
72,1256646,5,1
73,4322050,5,1
18,3542719,5,4
43,5074182,3,3
44,4142932,4,3
63,4684249,1,3
19,4679710,2,1
51,3081604,5,1
27,3817235,3,5
25,3478820,2,2
60,3157641,5,2
31,2940280,3,1
21,4505676,5,1
38,4858098,4,5
29,4738348,1,3
76,4142907,1,6
23,4225003,5,3
32,3299123,5,3
57,5235098,1,3
20,4834698,3,6
53,2372832,2,2
75,3007861,1,5
69,4008072,5,4
64,3297021,5,2
57,3924044,4,3
40,3927474,3,6
73,3857536,2,3
57,4132168,3,6
49,3307593,4,6
27,3893320,1,6
20,2484714,5,4
47,4570587,5,1
63,3876788,2,3
70,3038874,1,3
43,4912795,3,6
61,2941403,2,1
64,5013116,4,5
24,5130383,2,5
27,2920104,2,3
32,3864237,4,4
52,4507561,5,4
73,3560978,2,3
34,2800843,4,4
21,5177416,5,2
69,4091161,5,5
33,3707712,4,4
27,3995305,3,4
36,4272591,5,5
41,3834300,4,3
64,4290893,2,1
53,3731400,4,4
66,3921098,2,1
54,4337750,5,2
79,3122066,5,2
59,4367132,1,6
28,4891842,4,3
33,4621612,2,4
32,3599988,1,6
19,3769668,4,1
64,3728681,1,5
52,4271621,5,6
68,4008634,3,3
22,4522495,2,2
75,4818823,5,6
31,3627978,2,3
25,4439426,2,1
65,4627340,3,5
31,4396427,5,2
67,4526182,2,5
62,3030326,4,1
31,3676563,5,1
18,4346287,2,6
68,4822894,3,6
23,4127559,3,1
37,2595509,1,2
54,4103721,4,4
74,2843000,4,2
40,5927423,3,6
21,4333048,5,3
38,5766464,4,4
34,3907869,2,5
62,3606698,4,3
40,2140703,1,6
77,3069691,5,4
49,4846473,3,2
23,4939848,4,3
39,4282197,5,6
42,4013982,4,3
67,3760693,3,5
76,3045086,5,2
55,5246761,1,6
39,5185445,5,2
38,3945753,1,3
71,3220396,1,4
19,5333689,3,3
21,4292137,2,3
51,5684003,5,5
25,4906934,1,5
42,4262348,1,4
60,3841638,4,1
51,5067721,5,3
41,4569541,4,4
18,3862629,2,5
57,3574821,2,5
42,2797227,3,2
67,4274335,1,4
52,5105562,3,3
35,3642059,4,6
49,4894686,1,1
80,4499158,4,1
67,4274317,2,5
66,5114888,2,3
66,4020421,4,4
25,4045075,4,5
55,3447174,4,1
71,3149865,4,1
34,3396496,5,2
49,5091691,3,3
42,4389935,2,4
29,4570055,5,3
50,4008793,1,3
65,3891231,3,6
40,3329685,1,5
45,3699934,1,2
58,4202153,1,1
73,4211127,4,1
74,3328130,5,1
45,3034010,1,6
26,4411075,4,6
62,3469682,1,5
48,3519141,4,6
72,4261419,3,3
72,2428778,4,4
68,3113015,1,1
24,4407118,3,6
38,4847646,5,4
58,4522881,3,3
30,3095007,1,2
19,4129415,5,2
51,3530587,1,3
54,5334820,2,6
33,5227352,5,6
54,4449815,2,1
48,4173837,2,5
50,4457836,2,6
66,3936220,1,5
54,4118148,2,6
35,4426418,1,6
53,3548634,1,4
65,4800681,2,4
61,4001260,2,2
56,3907374,4,1
27,4998945,2,5
80,4972060,3,6
24,5101082,5,1
69,2864713,4,6
24,2719493,5,1
19,4377477,2,6
53,4031314,4,5
29,3883022,2,6
40,3810652,3,5
21,5369859,5,4
41,4043367,3,1
30,4727055,2,6
23,4946384,3,6
53,4330040,1,4
72,4613778,1,6
69,4282317,4,4
78,3318135,2,5
75,3593917,1,2
55,4659757,1,4
23,4839827,1,6
60,5338314,4,6
63,3656653,2,1
65,3764519,1,2
52,4334072,5,4
39,2721897,4,6
59,4636369,2,2
74,5872090,2,6
60,3280906,3,2
19,3153305,4,3
69,3455454,3,6
68,2943665,1,2
26,4511442,5,6
42,4307524,4,4
57,3387418,4,5
48,4613323,3,2
47,4439611,3,2
64,4576260,3,5
74,4045050,5,4
76,4709501,3,5
26,4207056,1,5
45,4190212,1,4
78,4413426,1,3
54,5061641,5,5
24,4131401,1,6
53,5348308,3,1
77,4579636,3,4
59,4024565,3,3
79,3851264,3,6
30,2851877,1,3
80,4304705,4,2
22,3766987,3,4
19,4846160,1,5
51,3857600,1,6
35,4498753,4,4
43,4100077,4,4
48,4608420,4,6
42,4208252,2,2
32,3568475,5,6
72,5574590,2,1
21,3821171,4,5
45,5520401,4,3
34,3779098,4,4
24,2975601,4,2
47,3893988,3,1
37,3959913,5,3
28,4617214,3,3
27,3944723,4,5
62,3107857,5,4
58,4115327,3,2
57,5315152,3,1
63,4290555,3,5
36,4860798,2,4
34,3310153,3,2
74,4524156,4,1
57,4637437,4,6
58,5145674,3,4
66,3278005,3,2
73,4255922,4,1
77,4673697,3,6
31,4211699,1,1
53,3101745,5,5
43,3963327,1,1
37,2964474,5,3
45,4018581,3,1
50,3954725,2,6
29,4697403,5,6
23,4124638,1,5
80,4819320,1,4
51,4198893,1,2
44,3376229,4,5
34,3261531,2,1
72,4443783,2,3
60,4941170,4,1
54,3408226,4,5
77,3649992,2,1
70,5281589,5,1
53,2685572,3,3
61,4359391,5,4
57,3881370,4,4
24,2859449,2,2
30,3988190,1,5
58,3540445,3,2
44,3697662,1,2
47,3466922,3,3
62,4466085,1,6
31,4046112,4,6
24,3767430,3,3
55,4234926,5,1
55,5048679,5,5
18,4949866,4,6
67,2899262,5,1
22,3609378,1,2
49,4746425,3,4
59,2729105,4,2
69,3918747,2,1
70,3346449,1,4
63,3551264,2,3
64,4323823,2,4
43,4111632,5,1
23,2493993,5,2
47,3802276,2,4
41,5282269,2,2
44,4780527,5,5
26,4218804,5,2
59,2274282,3,6
54,4525878,1,5
79,3742019,2,1
48,3707908,5,5
76,2191484,2,2
56,4083409,3,3
71,3689787,3,2
60,4482768,3,3
48,4279911,4,1
54,4132442,1,1
56,4212544,2,2
58,3951380,5,6
36,4164232,5,6
28,3008945,2,1
32,4670577,5,1
78,4703267,1,1
49,4113338,3,1
20,4535794,5,6
26,3329105,2,5
77,2875247,1,4
41,4316805,2,5
22,4590873,4,2
29,2986165,3,1
49,4061881,4,2
67,4518066,4,1
56,4385641,2,4
48,4940851,4,6
80,3411053,3,4
38,5035970,5,6
39,3624778,5,4
43,4699541,1,5
71,4289373,3,5
63,4389055,5,3
23,2854190,1,1
33,3120088,1,5
20,4767220,3,3
63,2902882,1,6
58,3214601,3,2
20,3813510,1,5
28,4377016,1,3
41,2936286,4,6
54,3349848,3,5
29,3590887,5,4
41,3307186,1,3
60,4632226,2,3
30,2561783,3,4
33,3609168,1,4
43,2975941,3,1
70,3701138,3,4
41,3633932,4,4
29,3846317,3,2
48,4068453,2,3
76,5185471,3,5
27,4678228,2,4
67,4183314,3,3
55,3961668,4,3
40,4511532,2,6
80,4018350,2,6
66,5742264,4,4
32,5248733,2,6
73,3734577,3,2
57,3980334,5,1
65,3298857,3,3
19,4041936,1,6
34,4869484,3,5
55,3340687,5,6
71,3709784,2,1
57,2966284,5,6
43,3181347,5,1
33,4117452,3,3
55,4378360,4,5
48,4559225,1,3
67,3901043,2,2
33,4377157,3,1
46,4799698,1,1
22,4820408,2,3
71,3810894,5,5
27,4284686,1,5
29,4117825,4,3
18,4439423,5,2
47,3917612,2,6
62,3400562,5,6
40,3703131,1,3
48,3918627,3,6
20,4492118,2,2
29,2749480,4,2
19,3433582,5,2
35,4461581,4,2
69,4260897,2,5
50,5033667,3,2
66,3298365,5,1
49,3474235,1,6
70,4102881,3,4
31,2306114,5,5
70,3541033,4,2
28,4281908,5,3
35,2552603,5,1
73,4386335,4,1
24,4377248,3,5
36,4425220,5,1
21,3242709,4,1
60,3654959,1,1
44,3658596,1,4
76,4300656,5,5
68,3529841,5,4
70,3244789,4,4
29,5116103,4,3
19,4948641,1,6
59,1912546,2,4
56,4736392,1,4
73,3500001,5,3
58,4154670,4,4
21,3214227,2,5
79,5504493,2,4
25,3382203,2,1
55,4257614,2,3
25,4140499,2,6
51,4126435,4,4
25,3213089,4,4
39,3608013,3,1
39,2968132,1,5
66,4172423,5,3
61,5020187,1,4
47,3989790,3,5
65,4172936,3,1
68,4152517,3,6
60,3084301,5,3
51,4749742,5,5
33,3637188,5,5
28,5320370,5,5
42,4426979,2,2
68,2990449,2,1
20,4031409,3,2
25,3853109,5,4
63,5405723,2,2
55,3513904,2,3
36,3317694,4,1
67,3784409,2,6
33,4456158,4,2
47,4236200,5,2
20,3901823,3,1
19,5643958,1,4
52,3468047,2,3
49,3564689,1,2
76,4820964,3,2
23,3814596,3,2
51,4160635,2,6
45,3409785,5,4
80,1961314,4,3
34,3499629,3,6
49,5161349,5,6
21,4806153,4,6
54,4569202,5,6
28,4808396,2,1
58,1801514,1,3
49,4002929,2,5
51,4681830,3,3
73,4747164,5,4
34,3702263,5,4
56,3815462,5,6
42,2678757,3,4
67,3278109,2,5
33,4279352,2,3
69,3190251,2,6
59,3567706,2,2
28,4376266,2,4
40,3106423,2,2
49,2296156,3,2
46,4556612,5,1
34,3582740,5,4
51,3785044,4,2
80,3884187,2,6
75,4325132,5,1
74,4046901,5,3
30,4138465,2,6
37,2006422,2,2
62,4558071,1,4
52,5158973,3,5
19,3821932,1,1
38,3446674,4,5
42,5194278,5,4
18,3205578,1,4
79,2579479,1,6
29,3959357,3,2
68,3964083,1,6
24,3160742,3,2
47,3894041,3,1
78,4692940,2,6
60,3830130,3,6
56,3860914,1,6
26,3320475,1,2
23,3872663,4,3
37,4984580,2,5
76,4495249,4,3
42,4150791,1,6
57,3045599,3,1
78,4290745,4,3
41,2857621,4,6
40,4334228,4,3
76,4507908,3,2
47,4208960,1,5
78,4679010,2,5
36,4364046,4,3
52,3689027,5,3
34,3551990,4,4
76,3891015,3,1
39,3752025,2,1
60,6321404,1,1
37,4166681,3,5
43,4571780,2,6
34,3895675,5,2
34,2900483,4,4
31,4530020,3,3
46,3656574,1,4
75,3644408,1,2
32,5384160,2,3
47,3729443,4,2
27,4705982,1,3
43,5104635,1,1
18,5148711,5,2
65,5206228,2,3
66,3357543,4,2
66,3935428,5,6
46,4514344,5,3
52,4484360,5,1
35,3398374,1,2
42,3082190,3,6
68,3928096,4,1
78,4265721,4,2
71,4214236,4,5
27,3659259,5,3
24,4899224,1,2
69,4379848,3,6
60,4329920,2,2
78,3988886,3,2
25,5300744,3,4
50,3683813,4,6
30,4621065,3,1
44,4306620,5,6
45,4706928,3,4
33,3857230,2,6
74,4802187,3,4
48,3367311,4,3
43,3167700,2,6
41,2276621,2,4
80,5191956,1,1
36,4411338,1,1
57,2883634,1,1
51,4205401,3,4
64,4094443,2,5
36,4313047,1,1
61,3874203,5,4
70,3305063,2,6
26,3150764,1,2
41,3743040,1,1
37,4948117,5,3
22,2840439,5,4
41,3705885,5,3
48,2733387,1,5
75,4266521,2,3
65,4338812,5,2
19,4516102,2,6
57,4919344,3,2
59,3747715,5,2
51,4797496,1,4
57,4013551,5,1
48,2143761,5,3
18,3766663,4,2
47,3828288,2,1
35,3184542,2,4
28,2206048,4,5
39,3375285,4,2
55,3704388,2,5
58,2910542,2,6
29,3019640,4,2
62,3589975,4,6
27,3657661,4,1
51,4711874,5,4
25,3350429,2,3
44,1948778,2,2
44,3737967,4,2
19,4642900,4,6
34,3212713,5,4
53,3415210,1,4
18,4013776,1,4
36,4635289,2,5
37,5271098,5,6
50,4209138,3,2
63,4602356,4,3
63,4033594,2,5
20,4506895,1,5
42,4152536,3,6
19,4844057,5,3
68,4126714,1,1
80,3758732,5,5
65,3622793,5,4
75,4707103,3,6
40,4057894,1,2
75,4075440,4,1
24,4603912,3,5
34,4323952,3,3
21,3924563,3,5
40,3431483,4,5
31,4765129,3,2
33,2598853,4,4
65,3525701,1,1
28,3933636,2,4
26,4203672,3,2
20,5371922,4,4
74,2851922,2,2
54,3551634,5,6
65,4947944,1,5
66,3628748,3,5
64,3812514,1,2
69,4204582,2,3
41,4469321,5,5
66,4209559,1,4
18,3726467,1,3
69,3688996,1,1
52,4126347,3,1
34,4381609,5,3
30,2747146,3,5
28,4797681,4,1
76,2907761,2,3
35,3964463,4,2
49,4901219,4,2
65,4401612,3,4
50,5615752,1,6
21,3256305,4,4
34,5264650,1,6
21,4356013,5,5
39,4280867,2,5
53,4485587,5,1
49,4940620,5,1
56,5276377,5,1
56,4203969,4,2
79,3522122,1,5
32,3758811,4,1
23,4713941,1,3
37,2938466,4,6
33,5583350,1,5
18,5064593,5,2
70,2903152,3,5
44,3605754,2,1
38,3587989,3,5
28,3952047,5,5
34,1445814,4,2
76,3562917,2,6
20,4379864,5,3
57,3344832,3,3
20,4337197,4,6
58,5008199,2,6
52,2959926,4,1
42,1119096,2,2
50,5061341,4,6
22,3873833,1,1
26,3321622,5,4
69,4398562,5,6
36,4024787,5,6
21,3311418,4,6
71,4494642,2,2
60,3826122,5,5
68,4511435,1,4
40,4454398,3,4
49,4045035,3,3
25,3305387,5,2
30,4986849,2,4
75,4216227,2,3
19,2953122,3,3
68,3711408,5,1
45,4324848,1,2
62,3948299,1,4
49,4087109,1,4
49,3647701,2,1
35,4495553,4,2
75,3607286,5,3
65,4593640,2,5
26,4706474,3,4
23,5360838,3,4
70,2782483,2,6
67,2293598,1,5
31,4145844,3,6
61,3306977,5,1
44,4145110,2,1
38,5818253,4,1
27,4830561,3,6
50,4296510,1,6
45,4939319,4,2
59,4158738,1,4
70,4391847,3,3
76,3849237,1,6
36,5205564,2,6
70,3736671,1,5
53,3491724,5,3
76,3953585,4,2
28,2745585,4,5
41,3023835,4,3
40,4587297,4,4
26,2744756,4,1
22,4324842,3,6
78,4122575,5,6
43,1550364,5,5
18,4957823,2,2
18,4390103,3,3
79,4266127,5,4
22,3723607,3,4
54,5646973,5,2
79,3364482,3,2
48,4088664,4,5
65,3249304,5,1
58,4464292,1,1
55,4138626,4,1
55,5484230,1,2
59,4886852,3,1
47,3702232,5,6
68,4902270,5,6
47,5270575,1,4
33,4512427,1,3
68,3646089,1,1
30,4616317,3,2
63,3372037,4,3
63,4895429,5,4
65,3509610,1,1
34,2872531,5,2
75,3733306,4,6
30,4196240,4,5
51,4994105,4,4
51,3551423,1,6
42,4761932,1,4
68,5676636,1,4
65,5091220,3,1
67,3154850,4,5
48,5440899,5,3
62,4552504,5,4
25,4055383,2,2
73,4080516,2,4
18,4671429,2,4
57,4321055,4,5
36,3628387,1,3
78,3071422,2,1
55,3781304,4,1
34,4766265,4,2
76,4571842,1,4
73,4659498,5,3
28,3066907,4,6
66,4642906,3,1
64,3317829,3,6
28,5458187,1,1
45,4537968,1,6
42,5309738,5,1
70,3467441,2,5
66,3140913,2,6
20,2997955,3,1
39,4715338,1,2
53,4459808,3,5
25,5835366,4,6
64,3885090,2,1
73,3516806,1,3
40,3977679,1,1
23,3710587,5,1
44,4258475,1,3
68,4165594,2,6
39,3460334,1,5
73,3544700,3,5
73,5306179,5,4
61,2792920,4,5
41,5238561,4,6
23,4221075,3,5
69,6020609,3,3
21,4319465,3,1
79,4336378,3,4
39,4235678,2,4
38,4644371,2,1
19,4760099,2,5
47,4595925,2,3
73,3239145,1,6
80,5246662,1,1
47,3020703,5,4
37,3673575,4,3
55,4635470,2,2
77,5014878,1,4
67,4563192,1,1
23,4086025,4,2
54,3524445,2,6
23,4288554,2,4
74,5316865,4,5
26,3818271,2,4
47,3095808,3,5
58,4341014,4,2
39,4227609,5,2
64,4224558,2,2
50,3651549,2,4
74,4468924,5,6
52,4201244,3,4
43,3704042,3,2
28,3826286,5,5
33,4204403,3,4
38,4390114,5,3
71,3802685,5,5
22,2515448,3,5
66,3663131,2,6
45,3352756,2,6
74,4429348,2,5
62,6495859,5,2
55,2001139,4,2
32,4442543,1,6
47,4920731,2,6
21,3506761,4,1
59,2897329,2,2
65,3934371,1,1
73,3986041,3,6
69,2559034,1,1
52,3878798,4,3
37,2728769,5,4
76,4516288,5,3
75,5052179,1,6
55,5281839,4,4
67,4022368,1,6
77,4339072,2,4
45,2690556,3,3
27,3772709,3,5
41,4837045,2,2
41,4452089,5,5
33,4103510,1,1
26,4237158,2,5
73,3121957,1,4
34,4191418,1,3
67,4759121,3,3
77,4466873,1,6
48,4624951,3,1
41,4672800,4,5
74,2822736,5,6
28,2665261,3,5
43,4410184,1,1
22,4104182,2,1
39,4179663,5,5
68,5652793,3,2
35,4803380,4,2
25,3177668,3,4
23,5580557,2,6
63,2892489,4,2
66,4424062,5,1
57,3241291,2,1
80,3690011,4,1
59,4208559,2,4
71,3541757,4,6
